제품명,평균_점수,총_점수
세라마이드 하이드라 플루이드,1.2903888179085892,158.71782460275648
마데카 멜라 캡처 스틱,1.2903722804047482,85.16457050671337
듀얼프라이머 포 립앤아이,1.2903718341970905,6.451859170985452
시카 카밍 젤,1.2903704066104176,113.55259578171675
섀도우 팔레트 [12 웜 블렌딩],1.2903694016446783,157.42506700065076
바이오 워터리 선 크림 [SPF50+/PA++++],1.2903662022517797,198.71639514677406
벨벳팅 바디 크림,1.290362857392347,112.26156859313419
젠틀 클렌징 젤,1.2903608735686014,58.066239310587065
데오드란트 롤온,1.2903481072727938,50.32357618363896
프로글라이드 센서티브 젤,1.290341847504344,41.29093912013901
화이트 로션,1.290338893461377,63.22660577960748
겟잇 틴트 글레이즈 밤,1.29033860182806,129.033860182806
에이시카365 소프트 진정 팩 패드,1.2903365336828885,144.51769177248352
에어퍼퓸 [굿나잇],1.29032640062687,125.16166086080638
프라이밍 에센스 래디언스 레이어,1.2903212844163119,156.12887541437374
화이트 바디 톤업 세럼,1.2903112871612514,49.03182891212755
래쉬 코렉팅 마스카라 [하이퍼 컬링],1.2903036889580288,139.3527984074671
마스터즈 에어 리치 선스틱 [SPF50+/PA++++],1.2902999248513507,158.70689075671615
베이비 워시,1.2902972080850401,33.547727410211046
핏 레어 젤 펜슬 N,1.2902962232648696,109.67517897751392
슬림 페이스 세라믹 괄사,1.2902908708590166,32.257271771475416
마이크로 민트 치실,1.2902858006920241,141.93143807612265
마이페이브 무드 아이 팔레트 [핑크올로지],1.2902804917049682,147.09197605436637
크림 마사지 오일,1.290277460408696,67.09442794125219
듀얼 실리콘 팩 브러시,1.2902772834818617,27.095822953119093
티트리 임팩트인 밸런싱 마스크,1.290270161192984,130.3172862804914
솔루션 퍼퓸 데오 바디 스프레이 [프레쉬향],1.2902681026223266,11.612412923600939
페이셜 클렌저 딥클린,1.2902627726030864,131.6068028055148
16 마이 매거진,1.2902625923811175,163.86334923240193
실리콘 진동클렌저,1.2902617841727848,94.18911024461329
베러 댄 컨투어,1.2902590198965913,61.93243295503638
드라이 샴푸 [프루티],1.2902586394580198,41.28827646265663
헤비로테이션 하드 엣지 아이브로우 펜슬,1.2902487466305768,158.70059583556093
프라임 프라이머 세팅 픽서,1.2902451552795637,73.54397385093513
고무 팩볼,1.2902449011765853,60.64151035529951
아토 로션 블루라벨,1.2902391343418773,131.60439170287148
립 메이트 펜슬,1.2902385616219847,143.2164803400403
쉐이드 앤 섀도우 팔레트,1.290237991458958,131.6042751288137
실크리페어 네일 크림,1.2902378905891012,59.35094296709866
아이깨끗해 향균 폼 핸드솝 [순],1.2902357328434249,209.01818872063484
스파클링 부스터,1.2902344194909992,2.5804688389819983
샴푸 앤 바디워시 [카렌듈라],1.2902331180967341,45.158159133385695
산소수 페이스 앤 바디 보송 선스틱 [SPF50+/PA++++],1.2902277402418592,170.3100617119254
리큐어 노르데나우 시카 크림,1.2902253893741955,183.21200529113577
멀티 큐브,1.2902243171852334,34.836056564001304
살몬 케어링 센텔라 토너,1.2902208309516048,149.66561639038616
시그니춰 다목적 렌즈관리 용액,1.2902167781696772,3.8706503345090315
올뉴 헬로버블,1.2902142789485498,112.24864226852382
스피디 스키니 브로우카라,1.2902083096595354,96.76562322446514
더멕사 아토 나이트타임 밤,1.2902032234821939,37.41589348098362
스파 릴리프 비 프로즌 포어 마스크,1.2902021626925848,125.14960978118073
아토베리어 365 로션,1.2902012219248187,76.1218720935643
시어 슈가 스크럽 [핑크 히비스커스],1.2901946497659293,130.30965962635887
엔젤아쿠아 모이스처 플럼핑 립세린,1.2901943493598846,140.63118408022743
프로 페이스 팔레트,1.2901922677961895,5.160769071184758
프로바이오덤™ 콜라겐 에센스 선크림 [SPF50+/PA++++],1.2901909510983567,136.7602408164258
글로우 컨투어링 하이라이터 팔레트,1.2901896329631477,14.192085962594625
젤네일 폴리쉬 [컬러],1.290188465532748,29.674334707253205
프로 샷 콜라 쥬비네이션 리프트 4 인트라 세럼,1.290187533708717,145.791191309085
화산송이 바하 모공 클렌징 폼,1.2901846504474448,141.92031154921892
아쿠아 프로텍션 선 젤 [SPF45/PA++++],1.2901816266190935,59.34835482447831
풋크림 프리미엄,1.2901780281829884,69.66961352188137
페이스 & 바디 괄사,1.2901688260426474,125.1463761261368
릴리피트 시카 스테이 쿠션 [SPF40/PA++],1.2901659235645035,125.14609458575684
잉크 글래스팅 립글로스 [컬러],1.290162295469577,109.66379511491405
리바이탈라이징 수프림 플러스 유스 파워 크림,1.290160989854927,129.0160989854927
후레쉬 액티브 풋 데오드란트,1.290153814078599,89.02061317142334
포오미 레몬 라임 쉐이빙 크림,1.2901512737419163,11.611361463677246
톡톡 페이셜 선팩트 [SPF43/PA+++],1.2901508979667669,69.66814849020541
#128 프리시젼 파우더 브러쉬,1.2901480503796785,92.89065962733686
브이컷 블렌딩 쉐딩,1.2901467824635062,153.52746711315723
올 어라운드 세이프 블록 아쿠아 선크림 [SPF50+/PA++++],1.2901453964681426,47.735379669321276
시어 슈가 스크럽 [데저트 헤이즈],1.2901426904663416,141.91569595129758
프레그넌시 크림,1.2901422531450149,7.740853518870089
MD 레드이치 큐어밤,1.2901420246900115,41.28454479008037
바이 로댕 아티스틱 북,1.2901347481888144,86.43902812865056
워터풀 선세럼 [SPF50+/PA++++],1.2901316004140206,138.0440812443002
루나 3 [민감성 피부],1.2901299319485955,64.50649659742977
클로브 농축 가글액,1.290128537884985,100.63002595502883
아쿠아민트 쿨세범 드라이샴푸,1.2901209692522388,85.14798397064776
UV 프로텍션 프레쉬 선젤 [SPF50+/PA++++],1.290117459535221,52.894815840944055
롱래스팅 세팅 픽서,1.290110582214275,58.054976199642375
시카 올인원,1.2901091870680217,37.41316642497263
프레쉬 세팅 파우더,1.2901044116329512,114.81929263533266
포어 클리어링 클렌징 오일,1.2901038092724157,117.39944664378983
퍼펙트 노워시 트리트먼트 크림팩,1.2901019845668802,108.36856670361793
꼬리빗,1.2901000771509799,82.56640493766271
프레쉬 마일드 선스틱 [SPF50+/PA++++],1.2900999012496253,25.801998024992503
디에이씨투 카렌듈라 카밍 폼 클렌저,1.290093002110642,157.39134625749833
오버 립 펜슬,1.290088520622165,107.0773472116397
딸바 비건 팩클렌저,1.2900855106332192,113.52752493572329
잉크 브이 쉐딩,1.290083691406649,159.97037773442446
셀렉 포 마이 쿠션 퍼프,1.2900824006050076,105.78675684961063
보타레티놀 유스 리페어 솔루션,1.2900823279220408,157.39004400648898
판토테닉 워터파슬리 마스크팩,1.290082052310415,136.748697544904
오아시스 수딩 마스크,1.2900818818064186,105.78671430812632
글로우 업 선리스 셀프태닝 무스 [라이트 다크],1.2900782770232808,1.2900782770232808
스킨 파라다이스 퓨어 모이스처 선 로션 [SPF50+/PA++++],1.2900736435165385,141.90810078681923
스킨텍 매뉴얼 면도기,1.290066628014606,15.480799536175272
아트클래스 바이로댕 아트 팔레트,1.2900624136286412,100.624868263034
슈퍼 멜팅 세범 소프트너,1.2900616092209458,85.14406620858243
데오드란트 미스트,1.2900537451602716,91.59381590637929
비건 메이크업 캄 픽서,1.2900497772840387,37.41144354123712
무드 체인지 립밤,1.2900482591436677,59.34221992060871
멀티 프로텍션 선 크림 [SPF50+/PA+++],1.2900464355587735,54.18195029346849
워터플러스 에너지 자몽망고,1.2900431714030622,82.56276296979598
아티스트 컨투어 팔레트,1.2900417834673583,19.350626752010374
프리즘 하이라이터 듀오,1.2900416887921078,140.61454407833975
EGF 비비크림 [SPF40/PA++],1.2900411190642447,140.61448197800266
펌핑형 거품 메이커,1.2900411013345157,140.61448004546222
보르 드 쁠라쥬 하이라이팅 앤 브론징 팔레트,1.2900370979998423,6.450185489999211
남성 수분크림 페이스 차저,1.2900315374962021,81.27198686226073
샌달우드 인텐시브 샴푸,1.290031467972715,90.30220275809005
젠틀맨 바디 스크럽,1.290029543893728,3.8700886316811838
아토덤 울트라 크림,1.2900277526656427,144.483108298552
알로에 리바이탈 수딩젤,1.2900221470921593,123.8421261208473
마마 비 너리싱 바디 오일,1.290019002408132,131.58193824562946
베베 끄렘 라방떼,1.2900178126872803,16.770231564934644
스프링이 필링 젤 톤업 부스트,1.290017396527125,166.41224415199915
라벤더 에센셜 오일+베이스,1.2900162756781066,10.320130205424853
(도토리 컬렉션) 잉크 무드 매트 스틱,1.2900157987782146,92.88113751203146
(빅스톤 컬렉션) 프리미엄 글로스 페디,1.2900140584001205,23.220253051202167
아쿠아 리치 미스트 [SPF50/PA++++],1.2900119444691454,39.99037027854351
노르딕 버치 에너지 아이밤,1.2900117440690448,134.16122138318067
톤페어링 하이라이터,1.2900106332275045,81.27066989333278
리블루 나이트 페이셜 오일,1.290008551729763,89.01059006935365
엔자임 오트 스크럽 파우더 워시,1.2900085049908045,163.8310801338322
펄그라데이션 올오버 팔레트,1.2900027323189054,41.28008743420497
소나무 진정 시카 코팩,1.28999870434406,79.97991966933172
프로 샷 콜라 쥬비네이션 리프트 4 캡슐 인퓨즈드 아이크림 포 페이스,1.2899978833282442,147.05975869941983
10 블룸오브샤론 헤어 오일,1.2899948986656562,159.95936743454138
윌 앙띠끄 바디오일 [리켄 데코스],1.289991378936265,95.4593620412836
리파이닝 엔자임 앤 비타민C 클렌저,1.2899870705790308,89.00910786995313
시어 슈가 스크럽 [비타민C],1.289986152554043,122.54868449263408
모스트 원티드 컨투어링 팔레트,1.2899854900200778,11.6098694101807
선인장 수딩젤,1.2899841342657479,109.64865141258856
블루 아가베 포어 세럼,1.2899823748735901,157.377849734578
쿨링 선스프레이 [SPF50+/PA+++],1.2899759619857858,18.059663467801002
UV 키즈 퓨어 밀크 [SPF50/PA+++],1.2899727644008832,12.899727644008832
판테토인 에센스 토너,1.289972335961935,147.0568462996606
쥬시 립 플럼퍼,1.2899710930744848,105.77762963210775
딥브로우 포마드,1.2899688248036127,109.64735010830708
프로 이지 듀얼 스틱,1.2899683703337215,18.0595571846721
에어랩 멀티 스타일러 컴플리트 롱,1.2899638594322345,77.39783156593407
마이페이브 피스 섀도우 [매트],1.289961986907807,150.92555246821343
포 맨 프리미엄 메가 홀드 슈퍼 스프레이,1.289960761026397,30.95905826463353
앰비언트 스트롭 파우더,1.2899602832707897,61.918093596997906
그린웨이브 가글,1.28995496621449,108.35621716201716
하이퍼 펩타이드 보툴리들 앰플,1.28995466742654,135.4452400797867
밀착쿠션 에어퍼프,1.289952382506631,98.03638107050395
레드이치 케어크림,1.2899512975117557,113.5157141810345
스컬프트 립 쉐이퍼,1.2899509747995086,12.899509747995086
야간용 강압롱 압박스타킹,1.289943265931786,47.727900839476085
마일드 미셀라 클렌징 워터,1.2899410012593615,141.89351013852976
베리 수분 선크림 [SPF50+/PA++++],1.2899357012223596,180.59099817113034
에이리페어 바디 로션,1.2899315865465941,147.05220086631172
모로실 다이어트 C3G 테이스티,1.2899293102431466,21.92879827413349
미니 메이크업 브러시 세트,1.2899234055073643,94.1644086020376
티트리 시카 톤업 선 쿠션 [SPF50+/PA++++],1.2899231939455094,87.71477718829463
워터풀 프레쉬 선쿠션 [SPF50+/PA++++],1.2899228989509628,127.70236699614532
심플레인 슬림 마스카라,1.2899212236307185,118.6727525740261
판테셀™ 리페어시카 크림 미스트,1.28992061681975,70.94563392508624
재창조 메이커,1.2899202346613223,162.5299495673266
비타C 그린티 엔자임 잡티 토닝 패드,1.28991487621421,119.96208348792155
자작나무 수분 패드,1.2899114848028423,180.58760787239794
슬림 브로우 펜슬,1.2899093545770175,87.71383611123719
데일리 비타플렉스 남성 청결제,1.2899032362942742,14.188935599237016
페이스 로션,1.2898989581953466,37.40706978766505
윙크 쿠션 글로우 [SPF50+/PA++++],1.289898448027801,128.9898448027801
더 블러 피니시 파우더,1.2898968705520604,92.87257467974834
톤 튜닝 쉐딩,1.2898934416622068,101.90158189131434
엔젤퍼프 싱글팩 세안용,1.2898828073650492,112.21980424075929
스킨 베리어 카밍 로션,1.2898821644959708,143.17692025905276
에이지알 부스터 프로,1.2898684613599642,108.348950754237
데이 콜라겐 샴푸 [모닝 오브 리조트],1.2898683411691947,148.33485923445738
맑은 애플C 워터풀 선크림 [SPF50+/PA++++],1.2898644530307708,154.7837343636925
시어 슈가 스크럽 [파인애플],1.2898634537061686,143.17484336138472
비너스 엑스트라 스무스 면도기,1.2898630403696343,37.406028170719395
PDRN 리쥬비네이팅 마스크,1.2898626315425685,150.91392789048052
쇼트 붓 펜 리퀴드 아이라이너,1.2898612177033921,104.47875863397476
에어글래스 선쿠션 [SPF50+/PA++++],1.2898606273734874,56.753867604433445
톤 스테인 컬러 코렉팅 프라이머 [SPF20/PA++],1.2898574877970668,159.9423284868363
선 파우더 로션 [SPF25/PA+++],1.289855147340411,108.34783237659452
버블버블거품용기,1.2898513722507419,14.18836509475816
젠틀 마사지 오일,1.2898509179942987,41.27522937581756
슬림핏 리퀴드 벨벳,1.2898488887410546,139.3036799840339
3 in 1 아이 브로우,1.2898461755084412,32.24615438771103
어반 쉐이드 쿨 카밍 수분 선 [SPF50+/PA++++],1.289844248524288,174.12897355077888
베어 샤인 립마스크,1.2898410629315777,138.01299373367883
뷰티 너리싱 바디워시,1.2898395369772646,183.15721425077157
디에이씨투 알래스카 엘엠더블유 히알루로닉 마스크,1.289839532266524,145.7518671461172
퍼펙트헤어필업,1.2898382082801167,79.96996891336724
화이트 트러플 너리싱 핸드 세럼 인 크림,1.2898381483584545,127.693976687487
더티 쉐이빙 크림,1.2898368290030964,14.188205119034059
에센스 선 팩트 [SPF50+/PA+++],1.28982681463246,145.750430053468
풋 릴리프™,1.2898207097921974,43.853904132934716
오투오투 M 그랩수,1.2898207062916984,63.20121460829322
크림 블리치 마일드 포뮬라,1.2898159789268806,63.20098296741715
안심숙면 팬티 무표백 속커버,1.289810019504759,101.89499154087596
올바른 샴푸바 [중건성용],1.2898092938927979,174.1242546755277
핑크 해면,1.2898080068903313,74.80886439963922
수퍼 화산송이 모공 마스크,1.2898078071471373,138.0094353647437
한올 브로우 카라,1.2898070879969539,125.11128753570453
올테이크 무드테크닉 팔레트,1.289805734578407,153.48688241483043
슈퍼 콜라겐 마스크,1.2898012894589792,117.37191734076711
엠 맨 립케어 [SPF15],1.2898003489310497,24.50620662968994
페이셜 폼 워시,1.289795782997864,25.795915659957277
인비저블 플러스 스팟패치 더 클래식,1.2897953256184742,85.12649149081929
플로우 리프팅 랩핑 크림,1.2897899052660353,127.68920062133749
(넛츠 컬렉션) 섀도우 팔레트 [24 뮤티드 넛츠],1.2897884788928846,141.8767326782173
아트클래스 매지컬 픽싱 마스카라,1.2897869568661744,95.44423480809691
스트레스 릴리빙 데일리 픽 필링 패드,1.2897853360366214,154.77424032439455
무화과 퍼퓸 핸드크림,1.289779255872213,108.34145749326589
세라믹 양면 네일푸셔&파일,1.2897770983289738,37.40353585154024
퓨어 클렌징 워터 센서티브,1.2897715579007507,171.53961720079985
매직 오프 & 케어,1.2897680791634922,43.85211469155873
리얼 아이 팔레트,1.2897653821793513,206.3624611486962
촉촉 선 팩트 소프트 블록 [SPF50+/PA+++],1.2897645140972627,9.028351598680839
모이스처 UV 선스크린 마일드 젤 N [SPF35/PA+++],1.2897578029115764,28.37467166405468
올인원 오버립 메이커,1.2897558661327047,176.69655366018054
샤인 리플렉터,1.2897535171059638,110.91880247111288
유기농 바스 앤 샴푸,1.2897517577632178,29.664290428554008
섀도우 인슈어런스,1.2897480314104608,27.08470865961968
포스트 알파 시카 쿨링 마스크,1.2897474025517988,103.17979220414391
포레스트 포맨 쉐이빙 & 클렌징 폼,1.2897445066023625,18.056423092433075
뿌리는 스타킹,1.2897443860412263,1.2897443860412263
그린 클린 메이크업 멜트어웨이 클렌징 밤,1.2897434236501724,140.5820331778688
스팟패치,1.2897388379258177,119.94571192710104
레드 블레미쉬 클리어 퀵 수딩 팩,1.2897372200229749,162.50688972289484
루트 레미디 스칼프 토닉,1.2897338612800837,104.46844276368678
시그니처 팬티라이너 롱,1.2897332041590788,110.91705555768077
스파츌라,1.2897173204767776,33.532650332396216
본 울트라슬림 날개형 대형,1.2897053796154605,99.30731423039046
세라마이딘 오일 밤,1.2897043540961333,107.04546138997907
샌드풋파일,1.289704094775123,70.93372521263177
연어 다크서클 컨실러 크림,1.2897035048420777,123.81153646483946
토닝 썬쿠션 [SPF50+/PA++++],1.2897034221955348,46.42932319903925
순면탐폰 레귤러,1.289702423888704,98.01738421554151
듀이 글래스 립 틴트,1.2896960189682423,132.83868995372896
티트리 카밍 젤,1.2896919210276874,59.32582836727362
와일드 로즈 뷰티 밤,1.289690580297984,69.64329133609112
프레시 브레스 플러스 치약,1.2896905715047102,153.47317800906052
(빅스톤 컬렉션) 프리미엄 매직프레스 페디큐어 슈퍼 슬림핏,1.2896882120052544,28.373140664115596
아임 더 리얼 알로에 99% 수딩 젤,1.2896870642337877,141.86557706571665
맨 올데이 퍼펙트 올인원,1.289682473193446,145.73411947085938
터치 비건 헤어컬러,1.289677848904718,141.86456337951898
탕후루 탱글 꿀로스,1.2896710371913367,63.1938808223755
뷰티툴 말랑한 팩 스패튤라,1.2896708136149064,91.56662776665836
블렌딩 브러시 530,1.2896679936468358,126.3874633773899
인테카 수딩 패드,1.289667744543501,145.7324551334156
프라이드 업 아이브로우,1.28966524602265,145.73217280055945
세라믹 포켓 루즈스킨 리무버,1.2896645456393987,46.42792364301835
노웨이팅 드라이샴푸 [스위트],1.2896639398114065,5.158655759245626
세라마이드 아토 수딩 젤,1.2896607554861372,184.42148803451764
바이오-오일,1.289660581251113,183.13180253765805
UV 아쿠아 리치 워터리 젤 [SPF50+/PA++++],1.2896589023348692,159.91770388952378
실키 파우더 브러시 (M) 882,1.2896587934720738,150.89007883623265
세라마이드 아토 립밤,1.2896576066124212,159.91754321994023
플래시앤고 프리덤,1.2896571846951606,29.662115247988694
트윈 여성용 면도기,1.2896547069117776,39.97929591426511
라스트 블러쉬 [트리플 섀딩],1.2896541928718768,125.09645670857205
호호바 오일,1.2896452610372577,165.074593412769
헤어 쿠션,1.2896440019855768,143.15048422039902
듀얼 라운드 화장솜,1.2896425823014466,101.88176400181428
유어북 치크 [쿨톤],1.2896400484132133,36.10992135556997
에이치 세럼스틱 허니골드,1.289637484936817,114.77773615937672
트리플 플로우 물결 고데기 32mm,1.2896374755346411,112.19846037151378
블랙 스크러버,1.2896359994597757,5.158543997839103
아트클래스 블랑 드 베이스,1.2896347818704406,74.79881734848556
루즈 블러쉬,1.2896346867764166,118.64639118343032
세이프 온 톤 업 선세럼 [SPF50+/PA++++],1.2896323373760852,170.23146853364324
픽스온 프라이머,1.289628978060901,74.79848072753225
아이 섀이드+블렌드,1.2896281349399106,113.48727587471213
셀다운 너리싱 크림,1.2896216518172292,69.63956919813037
거품망 버블메이커,1.2896212542356105,152.17530799980204
(빅스톤) 글로스 젤네일 스트립,1.289619471922507,23.213150494605124
베이크드 블러쉬,1.289615911062844,145.72659795010136
그린 마일드 업 선 에센스 [SPF50+/PA++++],1.2896152378004204,162.49151996285298
쉐딩 바이블,1.2896096556074483,65.77009243597986
딥 클린 마스터,1.2896077866077142,105.74783850183258
제로 그래비티 커버핏 쿠션 [SPF40+/PA+++],1.289604423489737,162.49015735970687
자작나무 수분 선쿠션 [SPF50+/PA++++],1.2896032636679957,128.96032636679956
인텐스 리페어 시카 에멀젼 [플로럴향],1.289602784766106,141.85630632427166
훼이셜 퓨얼 에너자이징 훼이스 워시,1.2895981097142695,6.447990548571347
BB 크림 [SPF20],1.289588838707991,159.90901599979088
프로 스컬프팅 팔레트,1.2895818612333945,12.895818612333946
라이트핏 마스크 KF80 대형,1.2895810752388688,61.899891611465705
히아루론산 워터 미스트,1.2895780268454913,161.1972533556864
아쿠아볼릭 에센셜 에멀젼,1.2895745301465962,144.43234737641876
퓨전™ 파워 면도기,1.2895742553567988,7.737445532140793
아토베리어 크림 MD,1.2895738529235876,139.27397611574747
자일리톨 마일드 선쿠션 [SPF50+/PA+++],1.2895699388272495,150.87968284278818
포 맨 프리미엄 울트라 홀딩 파워 왁스,1.2895692893720472,61.89932588985827
나이트 콜라겐 샴푸 [미드나잇 포레스트],1.2895691316190034,167.64398711047045
페이스 워시,1.2895675941455143,3.868702782436543
방짜유기 유기 하트 괄사 마사지기,1.2895665614230096,65.76789463257349
데일리 마이크로폴리언트,1.289566022090298,96.71745165677235
아토덤 프리벤티브,1.2895654318195113,41.26609381822436
파우더,1.2895606148165,49.003303363027
하드와이어드 아이섀도우,1.2895605829996384,144.4307852959595
베이비&키즈 워시,1.2895523268303033,27.080598863436368
마이페이브 피스 섀도우 [쉬머],1.289551591343042,147.0088814131068
마스터즈 크림 투 선 샤베트 [SPF50+/PA++++],1.2895490707413748,9.026843495189624
퓨어 앤 세이프 쿨링 남성청결제,1.2895465777310542,9.02682604411738
촉촉한 자연보습 베이비 샴푸,1.2895458771824204,16.764096403371465
(오로지 모브 에디션) 듀 네일 컬러,1.2895433061034094,65.76670861127388
샵젤 [파츠],1.2895426712369367,25.790853424738735
유브이 마스터 키즈 앤 맘 선크림 [SPF35/PA+++],1.289539689367087,47.71296850658222
바디피트 볼록맞춤 슈퍼롱,1.2895330119835555,166.34975854587867
(에뛰드 에디션) 매직프레스 페디큐어,1.289522181447139,10.316177451577111
인튜이션 쉐어버터 제모기,1.2895219994660894,176.66451392685426
블레미쉬 효소 파우더 클렌저,1.2895193380411698,205.03357474854602
실리콘 페이셜 클렌징 브러시,1.289513394641766,60.60712954816301
젤 네일 브러쉬 43 숏필벗,1.289511052193089,6.447555260965445
오빠 탑젤,1.289509850734024,18.053137910276334
미니 하이라이터,1.2895069835299617,90.26548884709732
워터풀 히알루론산 크림,1.289505504119371,205.03137515498
개똥쑥 약산성 여성청결제,1.2895037339682438,157.31945554412573
뉴네퓨어 황사 방역용 마스크 KF94 대형,1.2895030020615146,125.08179119996691
퓨어 글래스 틴트,1.28950044214396,139.2660477515477
로열허니 프로폴리스 마스크팩,1.2894999554614799,126.37099563522503
오리지널 모이스처라이저,1.2894979088480176,81.23836825742511
식물성 콜라겐 3270 [샤인머스캣],1.2894959321697417,69.63278033716605
하또무기 스킨 컨디셔닝 밀크,1.2894955084657846,177.9503801682783
(러브콜 에디션) 러브빔 블러 치크,1.2894943092197162,87.6856130269407
시그니처 울트라슬림 중형,1.2894935942070103,143.13378895697815
아이 메이크업 브러시 세트,1.2894897154232303,189.55498816721487
모델링 팩 [쿨],1.2894796269955098,149.57963673147913
올 클린 밤,1.2894746796497627,159.89486027657057
발란스핏 압박스타킹 종아리형,1.289474148630651,34.81580201302757
네일 큐티클 오일,1.2894715973982356,58.0262218829206
세라마이딘 핸드크림,1.2894708819499139,190.84169052858726
신선한 제주 알로에 얼려쓰는 수딩 젤,1.2894682785748959,83.81543810736824
탱탱 콜라겐 젤리스틱,1.289463545585297,72.20995855277663
퍼펙트 UV 선스크린 스킨케어 젤 N [SPF50+/PA++++],1.2894572783515008,27.078602845381518
메이크업 브러시 가드,1.2894545736183782,103.15636588947025
래쉬 코렉팅 마스카라 [롱 익스텐션],1.2894525377264228,136.68196899900082
루메아 에센셜 IPL 제모기,1.2894514442269052,55.44641210175692
데이롱 BB크림 [SPF37/PA++],1.2894486320448588,86.39305834700554
워시팝,1.289447925142663,33.52564605370924
돌고래 페이스 & 바디 마사저,1.289445752061558,82.52452813193972
로즈마리 루트 인핸서,1.2894409948890229,180.5217392844632
피부에 직접 닿는 무표백 중형,1.2894402083831653,139.25954250538186
(블루밍 페탈 에디션) 프라이밍 베일 치크,1.2894397840773313,104.44462251026384
더 컴포터,1.2894396536015436,190.83706873302845
데일리 모이스처 테라피 마일드 립밤,1.2894388408151816,128.94388408151815
올디브,1.2894385751401256,63.18249018186615
센스티브 뷰티 바,1.2894356936694211,171.49494725803302
루즈 디올 [벨벳],1.2894344213457816,149.57439287611066
벨벳 펜슬,1.2894321016744836,159.88958060763596
프로 아이 팔레트 에어,1.2894305635321428,156.02109818738927
스위스 허벌 헤어 토닉,1.289429647364132,132.8112536785056
인스타 드라이 탑코트,1.2894284270292649,18.05199797840971
베드타임 바스,1.2894264465137832,97.99640993504752
노세범 미네랄 팩트,1.2894258015608755,167.62535420291383
음영 창조 라이너,1.2894241124830144,163.75686228534283
라이트핏 마스크 KF80 중형,1.289422405894377,42.550939394514444
(페리티지 컬렉션) 올테이크 무드 라이크 팔레트,1.2894214854903077,97.99603289726338
크레이지 탑젤 [띡크],1.2894160040634208,21.920072069078156
폴리젠 씨솔트 스케일러,1.2894128916889458,183.0966306198303
세라마이드 무향 핸드크림,1.289408800549283,165.04432647030822
세이프 온 라이트 선세럼 [SPF50+/PA++++],1.289404985625788,156.01800326072035
스킨 블레미쉬 밤 인텐시브,1.289403851648428,175.3589238241862
하드 스퀘어 아이브로우 펜슬,1.289397983125222,140.5443801606492
베이스 오리지널,1.2893971219795908,97.99418127044889
오일 스무딩 로션,1.2893966621376818,158.59578944293486
벨벳 블러드 베일 립스틱,1.2893953862611995,150.85926019256036
프라임 프라이머 피니쉬 팩트,1.2893945993046207,130.2288545297667
수딩젤,1.2893937237355861,50.28635522568786
쉬폰 무드 립,1.289393229379357,116.04539064414215
세컨 스킨 톤업 베이스 [SPF50+/PA++++],1.289391970827758,177.93609197423058
제로 팬티라이너 롱,1.2893874725101857,110.88732263587598
네버 다이 브러쉬 아이라이너,1.2893845852599661,109.59768974709712
아토베리어365 바디크림,1.2893795426267,168.9087200840977
인스파이어 스키니 컬링 마스카라,1.2893792834731925,131.51668691426565
진정약초 모델링팩,1.289376744294823,148.27832559390464
워터프루프 선 스프레이 [SPF50+/PA++++],1.2893739249329785,32.234348123324466
한지 기름종이,1.2893724087407261,114.75414437792462
스킨라이트 테라피2,1.2893707406874353,74.78350295987124
비피다 바이옴 앰플 로션,1.2893684803897645,171.48600789183868
피부에 유익한 생보습 로션,1.2893668831587115,189.5369318243306
마일드 클렌징 워터 이엑스,1.289366453194966,101.85994980240231
큐어 워터 스플래쉬 수딩 선젤 [SPF50+/PA++++],1.2893649000242977,27.076662900510254
워터풀 히알루론산 세럼,1.2893619876105797,163.74897242654362
데일리 아이마스크 [밤 공기의 향],1.2893615719367015,154.72338863240418
핸드워시 [만다린망고],1.2893554063365074,116.04198657028566
윌 프로디쥬스 멀티 플로럴 오일,1.2893525811452569,165.03713038659288
마린 수분광채 선젤 [SPF50+/PA++++],1.2893513569810144,11.60416221282913
딸기슈가 푸드마스크,1.2893479737145097,122.48805750287842
프로 이지필 리무버,1.289347219091836,110.8838608418979
보스톤 세척액 어드밴스 클리너,1.2893471124228049,41.259107597529756
옴므 올인,1.2893457151693835,77.36074291016301
다크 태닝 오일 선스크린 스프레이 [SPF4],1.289344531717429,5.157378126869716
슈퍼바이탈 에멀젼,1.2893423506183235,144.40634326925223
자음생크림 소프트,1.2893405125647739,152.1421804826433
딥 클린 립앤아이 리무버,1.2893396036332048,158.5887712468842
글래스 앤 하이라이터,1.2893386303069332,82.51767233964372
노세범 선쿠션 [SPF50+/PA++++],1.2893307598061494,52.86256115205213
골든 글로우 페이스 오일,1.2893305125016645,193.3995768752497
CC크림 [SPF37/PA++],1.2893304188099939,6.44665209404997
멀티 컨투어 스틱,1.2893254115216088,145.6937715019418
펄 앤 뷰티 스프레이,1.2893249303762375,54.151647075801975
컨실 블렌더 팔레트,1.2893203818953725,153.42912544554932
트리플 컬러 립밤,1.2893200304321084,25.786400608642168
브로우 위즈,1.289319820489172,145.69313971527643
지노마스터,1.2893190209369734,161.16487761712168
뉴 플레닛 틴트,1.2893190075047793,163.74351395310697
치키 시크 블러셔,1.289318967742467,107.01347432262476
보건용 마스크 베이직 KF94 중형,1.2893186755269266,63.1766151008194
로즈마리 액티브브이 안티헤어로스 토닉,1.2893173993468101,70.91245696407455
